SimDate,Flow,TN,TP
1/4/2000 12:00,5.25978,1.6194,0.93158
1/5/2000 12:00,5.07894,1.62744,0.93628
1/6/2000 12:00,4.91914,1.63494,0.94037
1/7/2000 12:00,4.76918,1.64058,0.94586
1/8/2000 12:00,4.6199,1.64648,0.95289
1/9/2000 12:00,4.46719,1.65354,0.96049
1/10/2000 12:00,4.3063,1.66112,0.96711
1/11/2000 12:00,4.16891,1.66874,0.97087
1/12/2000 12:00,4.06849,1.67554,0.97219
1/13/2000 12:00,3.99117,1.68116,0.97294
1/14/2000 12:00,3.9381,1.68571,0.97351
1/15/2000 12:00,3.90517,1.68904,0.97394
1/16/2000 12:00,3.84302,1.69143,0.9747
1/17/2000 12:00,3.77031,1.69352,0.97607
1/18/2000 12:00,3.70067,1.69586,0.97794
1/19/2000 12:00,3.63076,1.69912,0.98006
1/20/2000 12:00,3.56031,1.70332,0.98299
1/21/2000 12:00,3.5064,1.70857,0.98762
1/22/2000 12:00,3.45013,1.71464,0.99251
1/23/2000 12:00,3.37359,1.73046,0.96174
1/24/2000 12:00,3.80848,2.63427,0.91533
1/25/2000 12:00,5.01324,4.38844,0.89828
1/26/2000 12:00,6.15435,3.99326,0.89927
1/27/2000 12:00,7.02551,3.47562,0.90374
1/28/2000 12:00,7.41435,2.99463,0.91351
1/29/2000 12:00,7.35328,2.60782,0.92002
1/30/2000 12:00,6.94524,2.35892,0.92179
1/31/2000 12:00,6.31323,2.192,0.92155
2/1/2000 12:00,5.64347,2.06134,0.92368
2/2/2000 12:00,5.04587,1.94733,0.92874
2/3/2000 12:00,4.61254,1.84517,0.9358
2/4/2000 12:00,4.3115,1.77737,0.94442
2/5/2000 12:00,4.07505,1.74256,0.95314
2/6/2000 12:00,3.88017,1.73194,0.96473
2/7/2000 12:00,3.64891,1.73708,0.97758
2/8/2000 12:00,3.38917,1.74733,0.98868
2/9/2000 12:00,3.15871,1.75719,0.99744
2/10/2000 12:00,2.96733,1.76693,1.00488
2/11/2000 12:00,2.81836,1.77778,1.01075
2/12/2000 12:00,2.70466,1.78796,1.01652
