time,discharge
1999-05-19,5.889993820161052
1999-05-20,6.320461165203049
1999-05-21,9.626073026723642
1999-05-22,12.165141212712639
1999-05-23,13.6973815576489
1999-05-24,11.893952891951935
1999-05-25,9.726810584098278
1999-05-26,10.557810455760148
1999-05-27,10.955919475218735
1999-05-28,11.520565636266483
1999-05-29,12.383777136940957
1999-05-30,9.845592656398424
1999-05-31,8.6788625912621
1999-06-01,8.491354528642379
1999-06-02,9.195208734707155
1999-06-03,12.920170977524759
1999-06-04,13.289843966555138
1999-06-05,10.875033147826038
1999-06-06,10.629373517483376
1999-06-07,10.039738787766446
1999-06-08,9.248015534752778
1999-06-09,10.047906739559298
1999-06-10,11.069332591284628
1999-06-11,10.213760757139603
1999-06-12,12.188381084370185
1999-06-13,14.247423953565548
1999-06-14,14.141298274759285
1999-06-15,13.64443657292694
1999-06-16,14.764168615708659
1999-06-17,21.440747322007812
1999-06-18,32.13250486888669
1999-06-19,29.46985745372861
1999-06-20,29.999305099584465
1999-06-21,29.166342756051918
1999-06-22,25.517640310191005
1999-06-23,20.564134071678012
1999-06-24,29.458061672478355
1999-06-25,47.689397200407726
1999-06-26,54.79642087697524
1999-06-27,59.91337732653724
1999-06-28,59.65868237648869
1999-06-29,57.72725621949562
1999-06-30,65.09858548857872
1999-07-01,73.57632430914018
1999-07-02,75.07616487146876
1999-07-03,76.06611789602164
1999-07-04,64.81490207477393
1999-07-05,60.750995239796154
1999-07-06,54.210465496304664
1999-07-07,47.06112523322012
1999-07-08,42.79683520787119
1999-07-09,39.127376341350605
1999-07-10,32.3017807431188
1999-07-11,29.296497511310527
1999-07-12,34.46525382351377
1999-07-13,28.151367842155018
1999-07-14,25.10474218184163
1999-07-15,23.208597343894485
1999-07-16,21.0564577549269
1999-07-17,19.747835361347303
1999-07-18,21.743821111971876
1999-07-19,26.5070294472971
1999-07-20,28.954555975624167
1999-07-21,25.553341135413234
1999-07-22,17.826546111047087
1999-07-23,12.460443844333534
1999-07-24,16.55373198637552
1999-07-25,18.986154369769338
1999-07-26,18.396218093749262
1999-07-27,23.445616779961618
1999-07-28,23.37671813722013
1999-07-29,23.06774065970076
1999-07-30,22.609373358856672
1999-07-31,23.857143909370595
1999-08-01,18.91089144801818
1999-08-02,16.304201159970592
1999-08-03,16.770238913817877
1999-08-04,15.242263106310917
1999-08-05,14.101374070006367
1999-08-06,14.766452880245916
1999-08-07,15.859827937465841
1999-08-08,18.118446888845476
1999-08-09,20.2120289140084
1999-08-10,20.05842853306566
1999-08-11,22.03293424934221
1999-08-12,20.938855113593995
1999-08-13,19.95452952772099
1999-08-14,20.72418947359534
1999-08-15,18.712707867651584
1999-08-16,17.74092825266517
1999-08-17,14.224740708882754
1999-08-18,14.652902449564703
1999-08-19,21.43198288020406
1999-08-20,25.467557523906738
1999-08-21,26.94400519079001
1999-08-22,24.07578650418197
1999-08-23,28.25871557924852
1999-08-24,30.993217954492906
1999-08-25,33.399586547522595
1999-08-26,37.20002947251091
1999-08-27,35.9109310217447
1999-08-28,31.36953973991394
1999-08-29,26.311507879498805
1999-08-30,27.615012581855904
1999-08-31,28.036702369477297
1999-09-01,25.040542119356456
1999-09-02,31.248826921740363
1999-09-03,36.081071246407724
1999-09-04,32.81096697019036
1999-09-05,28.911471298794456
1999-09-06,20.168472752076887
1999-09-07,18.37687220979043
1999-09-08,18.34440483822516
1999-09-09,18.579627917552152
1999-09-10,16.457977228665563
1999-09-11,16.697396687678257
1999-09-12,16.591931755747375
1999-09-13,11.340446204445321
1999-09-14,12.439779977814675
1999-09-15,15.143532285621093
1999-09-16,12.018776538195361
1999-09-17,15.314529320707242
1999-09-18,16.858352596807084
1999-09-19,15.611464431350374
1999-09-20,19.711020253169142
1999-09-21,32.364431172687844
1999-09-22,47.144917262990575
1999-09-23,45.13725005032367
1999-09-24,41.285826980517236
1999-09-25,34.94735986826577
1999-09-26,37.348793703331395
1999-09-27,42.49342177090321
1999-09-28,43.580093020376495
1999-09-29,45.62027976391157
1999-09-30,51.61495832957067
1999-10-01,51.9662021785728
1999-10-02,47.87744412998474
1999-10-03,43.75344312688816
1999-10-04,38.78202416099581
1999-10-05,39.19318760328836
1999-10-06,67.15646336296628
1999-10-07,93.9451299369054
1999-10-08,96.34402939769777
1999-10-09,91.84472897431087
1999-10-10,93.6689916141323
1999-10-11,95.24768364692721
1999-10-12,88.42940170406325
1999-10-13,79.12885084150474
1999-10-14,72.6364158094174
1999-10-15,63.2607700967565
1999-10-16,54.04931389429357
1999-10-17,47.662724990439955
1999-10-18,40.670857605374046
1999-10-19,40.1548953022713
1999-10-20,39.146226727980334
1999-10-21,31.00045380251807
1999-10-22,30.486721750504664
1999-10-23,33.70455002727234
1999-10-24,34.02688996796101
1999-10-25,33.674085161902376
1999-10-26,26.06990582419938
1999-10-27,24.229650633557135
1999-10-28,22.70125203354331
1999-10-29,23.793842700631163
1999-10-30,27.404551098743585
1999-10-31,24.474329922303554
1999-11-01,22.726493359188265
1999-11-02,20.91093065667814
1999-11-03,28.637923439610415
1999-11-04,36.04061889801362
1999-11-05,31.34178563685956
1999-11-06,30.83838934662919
1999-11-07,28.288552501464924
1999-11-08,22.74640773450079
1999-11-09,21.89070674098516
1999-11-10,21.831059248893318
1999-11-11,18.282165412231816
1999-11-12,19.728856224476313
1999-11-13,19.65368088847554
1999-11-14,19.426136907174506
1999-11-15,20.08734242412975
1999-11-16,16.611151965285558
1999-11-17,17.655735798349074
1999-11-18,17.480988213136307
1999-11-19,12.56973222593892
1999-11-20,12.124222719483408
1999-11-21,15.185112187397761
1999-11-22,13.852843769753262
1999-11-23,14.290756153636899
1999-11-24,9.771091015288071
1999-11-25,11.792365887422537
1999-11-26,10.819223699763434
1999-11-27,11.563629256029976
1999-11-28,12.592082013999997
1999-11-29,12.570806295480864
1999-11-30,10.19099377557221
1999-12-01,8.997232760766284
1999-12-02,12.052042995504118
1999-12-03,13.251442104924813
1999-12-04,12.837009129252118
1999-12-05,9.51755556977712
1999-12-06,9.229307145031402
1999-12-07,11.391389408841128
1999-12-08,13.127431363542682
1999-12-09,12.720140460649839
1999-12-10,11.701734407080556
1999-12-11,13.316653483149441
1999-12-12,13.342886776873277
1999-12-13,12.13255500510069
1999-12-14,7.7703406086863325
1999-12-15,9.23842394723173
1999-12-16,13.191312469905819
1999-12-17,14.47317078676224
1999-12-18,13.794939054550788
1999-12-19,12.821459860139147
1999-12-20,16.733699921204984
1999-12-21,21.32754308174892
1999-12-22,22.086475596223423
1999-12-23,16.123290456688103
1999-12-24,14.33111134187019
1999-12-25,16.560558049018894
1999-12-26,15.996938167195795
1999-12-27,14.34335269371264
1999-12-28,11.063545586592777
1999-12-29,11.46599423120962
1999-12-30,12.779542026765403
1999-12-31,10.10246404680493
2000-01-01,9.761838052577463
2000-01-02,12.970426802973215
2000-01-03,14.680988712667194
2000-01-04,15.370028343999307
2000-01-05,14.80035961915022
2000-01-06,13.5598628834283
2000-01-07,10.686449485363585
2000-01-08,10.967195088471598
2000-01-09,13.437796908155288
2000-01-10,16.781911794816857
2000-01-11,14.502695666148211
2000-01-12,10.00571028850494
2000-01-13,7.882076859908022
2000-01-14,10.422874978452313
2000-01-15,9.71308175331519
2000-01-16,9.476425202904856
2000-01-17,10.897455164398785
2000-01-18,12.719644102314865
2000-01-19,14.365889468526701
2000-01-20,9.145527208567692
2000-01-21,8.506208149219994
2000-01-22,8.065171534030565
2000-01-23,9.143700723903464
2000-01-24,13.337430264755328
2000-01-25,15.985197738946523
2000-01-26,14.747141554081596
2000-01-27,14.08036288772959
2000-01-28,12.463020502528375
2000-01-29,11.385685913291233
2000-01-30,13.666564854860363
2000-01-31,12.578727776686524
2000-02-01,13.553193711362905
2000-02-02,15.03366120914152
2000-02-03,13.726781960798375
2000-02-04,12.082635139734208
2000-02-05,9.365467102580379
2000-02-06,11.378204492974607
2000-02-07,10.197612282318982
2000-02-08,9.946646660795857
2000-02-09,10.833345272588947
2000-02-10,9.019175998643494
2000-02-11,10.197808584027474
2000-02-12,11.03059790692183
2000-02-13,10.010921064216749
2000-02-14,7.998751113915617
2000-02-15,10.471560328599207
2000-02-16,10.599461416318118
2000-02-17,11.640779998509759
2000-02-18,12.50419474156359
2000-02-19,11.12500657388431
2000-02-20,10.608673199012646
2000-02-21,12.332151924799586
2000-02-22,12.061671885996622
2000-02-23,10.40788597906376
2000-02-24,9.636214838294816
2000-02-25,10.713376242210757
2000-02-26,13.577078368705603
2000-02-27,9.77285171837734
2000-02-28,9.926568655501413
2000-02-29,10.0436240820788
2000-03-01,10.505824749408003
2000-03-02,11.424311539733456
2000-03-03,8.605512528772493
2000-03-04,7.4299172243001586
2000-03-05,8.607973583921542
2000-03-06,9.602632093591343
2000-03-07,10.330273484049744
2000-03-08,9.781568846669373
2000-03-09,9.28674267649842
2000-03-10,9.375342512312542
2000-03-11,10.454497525478459
2000-03-12,10.254654649388538
2000-03-13,8.505377467953604
2000-03-14,7.71209002268408
2000-03-15,10.48954225716561
2000-03-16,13.748959185769937
2000-03-17,10.989447182226076
2000-03-18,9.611667291170992
2000-03-19,9.67326931309788
2000-03-20,10.110325505357991
2000-03-21,10.19455775129186
2000-03-22,8.32103124754137
2000-03-23,6.867703122149184
2000-03-24,7.581508706670679
2000-03-25,9.99290591918055
2000-03-26,9.240996459336106
2000-03-27,6.610831237580115
2000-03-28,5.3845333027423266
2000-03-29,7.766163780858953
2000-03-30,10.396424167067124
2000-03-31,10.854211750294784
2000-04-01,11.114362251521662
2000-04-02,10.780745938024069
2000-04-03,10.229915225354162
2000-04-04,8.679359213423606
2000-04-05,11.149680008753887
2000-04-06,10.858830746873885
2000-04-07,9.8341607295986
2000-04-08,10.659137043337282
2000-04-09,8.91430895780508
2000-04-10,9.712033901207498
2000-04-11,8.671460510833388
2000-04-12,8.141385031042354
2000-04-13,9.671398714690401
2000-04-14,13.536365574523147
2000-04-15,14.143416519129946
2000-04-16,12.20528101994777
2000-04-17,12.20456812314056
2000-04-18,12.77163996779946
2000-04-19,12.359461175488777
2000-04-20,10.17108831439273
2000-04-21,8.735063293349164
2000-04-22,9.33577280052986
2000-04-23,10.437768879861895
2000-04-24,9.565528782071478
2000-04-25,8.09301905774224
2000-04-26,7.812881840572079
2000-04-27,10.462801289624917
2000-04-28,12.586597809366793
2000-04-29,9.02559791663571
2000-04-30,7.7383422260322305
2000-05-01,8.671503536448178
2000-05-02,6.437158577706171
2000-05-03,7.12211074424453
2000-05-04,11.175329453035307
2000-05-05,9.181566667097343
2000-05-06,8.175100948620553
2000-05-07,7.325783520932568
2000-05-08,7.345918880567275
2000-05-09,10.622458533929912
2000-05-10,10.068969561772889
2000-05-11,8.301947223808067
2000-05-12,10.232642996236297
2000-05-13,9.679362549773405
2000-05-14,7.806680567351645
2000-05-15,9.586991164777054
2000-05-16,8.337870761155262
2000-05-17,8.787399504325528
2000-05-18,9.584130134953387
2000-05-19,9.369063130202584
2000-05-20,9.831067359525338
2000-05-21,10.000702609381413
2000-05-22,9.81666482721781
2000-05-23,9.986821247003327
2000-05-24,8.655429414126289
2000-05-25,9.344641670191653
2000-05-26,10.266286050111809
2000-05-27,8.489998153906246
2000-05-28,9.601404359545441
2000-05-29,11.259030977593532
2000-05-30,8.345521304953579
2000-05-31,6.987765752665151
2000-06-01,6.865813917267449
2000-06-02,6.612824250699326
2000-06-03,9.534847178406686
2000-06-04,10.19652177988732
2000-06-05,8.605490499989685
2000-06-06,8.22433968289214
2000-06-07,8.80798322675502
2000-06-08,8.911161374996627
2000-06-09,8.939034496515102
2000-06-10,9.28245252217452
2000-06-11,9.835994523840974
2000-06-12,10.648728090535485
2000-06-13,9.459615993463977
2000-06-14,9.30039791355044
2000-06-15,10.719996767186494
2000-06-16,9.714978151897622
2000-06-17,7.952380010082287
2000-06-18,7.585724185930541
2000-06-19,8.90538424672712
2000-06-20,9.001345484979375
2000-06-21,10.140938318168502
2000-06-22,6.731989881440377
2000-06-23,6.026183033077167
2000-06-24,8.53141358172083
2000-06-25,9.108318743297882
2000-06-26,8.816899874945978
2000-06-27,11.57301716331687
2000-06-28,12.75178394856755
2000-06-29,11.561734370207464
2000-06-30,12.216953506881742
2000-07-01,9.5331049886436
2000-07-02,11.157773353020406
2000-07-03,13.706783736376385
2000-07-04,8.20944969403805
2000-07-05,7.087571445983585
2000-07-06,8.663087949648357
2000-07-07,8.125374846627011
2000-07-08,11.133068732067535
2000-07-09,14.871713722541287
2000-07-10,10.943440975944572
2000-07-11,9.693439818216763
2000-07-12,9.193329660428397
2000-07-13,9.619698522757105
2000-07-14,10.312386158109256
2000-07-15,11.613067341968396
2000-07-16,9.85241465204481
2000-07-17,9.02734198415028
2000-07-18,8.671945435488109
2000-07-19,9.565100162125344
2000-07-20,8.901301957935946
2000-07-21,7.500965211211568
2000-07-22,12.134400138196241
2000-07-23,16.022364924292567
2000-07-24,14.575609686675117
2000-07-25,12.504984454652966
2000-07-26,13.774415925720895
2000-07-27,14.312250325385499
2000-07-28,11.36152680905884
2000-07-29,11.04936972306832
2000-07-30,11.533170041133175
2000-07-31,13.208787873943304
2000-08-01,15.661502601462935
2000-08-02,18.075700973193435
2000-08-03,19.257491825567957
2000-08-04,22.599001890015373
2000-08-05,24.496033877282898
2000-08-06,21.5823024472736
2000-08-07,19.73361930004378
2000-08-08,21.64067128250104
2000-08-09,22.992135200761947
2000-08-10,20.483958146952553
2000-08-11,16.456213261667447
2000-08-12,13.474616996346127
2000-08-13,12.339695423616439
2000-08-14,14.93151341499181
2000-08-15,16.504123254895468
2000-08-16,14.054248218910443
2000-08-17,15.271698794686401
2000-08-18,9.739193046215576
2000-08-19,8.904813413905998
2000-08-20,10.697271658130244
2000-08-21,12.091573100104839
2000-08-22,11.847591851134966
2000-08-23,13.467957395870457
2000-08-24,12.799392211831352
2000-08-25,11.982124105129866
2000-08-26,10.350776839266086
2000-08-27,11.378713012496984
2000-08-28,12.241927192542905
2000-08-29,11.528560989481544
2000-08-30,11.935964669277734
2000-08-31,9.38905569616633
2000-09-01,8.248246992734916
2000-09-02,12.202352262511726
2000-09-03,15.302869921786728
2000-09-04,12.442207289115261
2000-09-05,10.726152027035717
2000-09-06,11.366763381666363
2000-09-07,12.212694152023348
2000-09-08,14.898018876027486
2000-09-09,15.749497486359381
2000-09-10,14.180545870575036
2000-09-11,13.260658088980227
2000-09-12,13.174820602878878
2000-09-13,13.338144831232858
2000-09-14,12.553195119335252
2000-09-15,11.555707716306237
2000-09-16,9.084900589987058
2000-09-17,14.293071023200039
2000-09-18,33.44421133298032
2000-09-19,52.07016161256651
2000-09-20,54.536070311098875
2000-09-21,39.67801660238907
2000-09-22,30.071509864002135
2000-09-23,27.211426457067233
2000-09-24,25.345454212765144
2000-09-25,22.512553042878654
2000-09-26,19.303327221857128
2000-09-27,19.05641126125403
2000-09-28,20.767261466176706
2000-09-29,17.93076154705647
2000-09-30,13.232518120686393
2000-10-01,16.79572508947851
2000-10-02,15.107940572900898
2000-10-03,15.346422998938959
2000-10-04,14.246352528159091
2000-10-05,12.660407058240308
2000-10-06,16.483588932514046
2000-10-07,15.511468041786939
2000-10-08,15.48383460487124
2000-10-09,14.808720263530743
2000-10-10,11.981657024358132
2000-10-11,11.650251460800119
2000-10-12,9.514153939216637
2000-10-13,11.070670742008726
2000-10-14,11.793105993695951
2000-10-15,9.206894437106612
2000-10-16,9.90679678834534
2000-10-17,12.602582547245186
2000-10-18,14.84655301427313
2000-10-19,13.943746395491658
2000-10-20,12.177510712330244
2000-10-21,11.122218065028406
2000-10-22,11.596663582368478
2000-10-23,9.35677207201584
2000-10-24,7.191372082388629
2000-10-25,7.336695038118645
2000-10-26,9.244610804930872
2000-10-27,10.842626608857906
2000-10-28,10.517365115977277
2000-10-29,9.60617029874123
2000-10-30,9.009654163178112
2000-10-31,7.89993374067409
2000-11-01,5.923357939409563
2000-11-02,6.482970263312989
2000-11-03,9.503669200216706
2000-11-04,10.578815807241927
2000-11-05,8.059066951871024
2000-11-06,8.859331319600376
2000-11-07,9.49187538063208
2000-11-08,9.35428506552983
2000-11-09,12.627976257061599
2000-11-10,13.910271321104197
2000-11-11,12.568646544585995
2000-11-12,7.5033134179204914
2000-11-13,6.539787957232274
2000-11-14,7.807452427905567
2000-11-15,8.72215768850159
2000-11-16,8.670474236450396
2000-11-17,8.517553577611306
2000-11-18,9.431449552375792
2000-11-19,10.506574604571323
2000-11-20,9.900306210730374
2000-11-21,8.072133265355575
2000-11-22,6.253010930319935
2000-11-23,7.010330482637215
2000-11-24,10.983059326030848
2000-11-25,13.727040329014505
2000-11-26,7.331010815152695
2000-11-27,5.909991500867655
2000-11-28,8.912712218314038
2000-11-29,12.00050453360853
2000-11-30,13.485169875873787
2000-12-01,14.810443928646595
2000-12-02,8.162925095794346
2000-12-03,4.696793076236119
2000-12-04,8.847217142845881
2000-12-05,11.907275177270586
2000-12-06,13.793587475991046
2000-12-07,10.261323782581727
2000-12-08,8.857756686172799
2000-12-09,7.925059443391405
2000-12-10,7.659869070741241
2000-12-11,7.870282773322078
2000-12-12,7.153097164893044
2000-12-13,8.22682327245764
2000-12-14,9.293765542794915
2000-12-15,9.508262977192267
2000-12-16,9.54901714130093
2000-12-17,11.793579719460425
2000-12-18,9.756459323525245
2000-12-19,9.565196186620106
2000-12-20,12.17838152710163
2000-12-21,10.641560207844453
2000-12-22,7.8913617948295
2000-12-23,8.291454964773735
2000-12-24,6.851204380475142
2000-12-25,8.30938010220422
2000-12-26,9.46323240328071
2000-12-27,5.7611752193356125
2000-12-28,5.7592452231518685
2000-12-29,8.567977099021451
2000-12-30,9.025588130445588
2000-12-31,10.503941376467914
2001-01-01,10.156461341203588
2001-01-02,10.725989380766112
2001-01-03,9.137198653443683
2001-01-04,9.371258281430826
2001-01-05,11.99055805715759
2001-01-06,13.014265381562128
2001-01-07,11.459674062453352
2001-01-08,9.213361269774893
2001-01-09,8.265866046915715
2001-01-10,9.151360078690754
2001-01-11,10.614460277184985
2001-01-12,8.93901115106426
2001-01-13,8.646216909277609
2001-01-14,9.65112257983898
2001-01-15,9.850378910098868
2001-01-16,9.102909857531177
2001-01-17,7.903305915045589
2001-01-18,8.484092644851312
2001-01-19,8.585332356858313
2001-01-20,8.77934331642414
2001-01-21,8.601687909946161
2001-01-22,9.291413839611288
2001-01-23,10.526684578415473
2001-01-24,10.312611437269911
2001-01-25,10.112481055631182
2001-01-26,12.086308431082026
2001-01-27,11.598725597471152
2001-01-28,6.955075014914016
2001-01-29,6.157301400426551
2001-01-30,9.117605319575144
2001-01-31,9.80754505433061
2001-02-01,10.990997763226044
2001-02-02,10.997977906787135
2001-02-03,10.66303262899503
2001-02-04,7.313614618248909
2001-02-05,7.144305375992943
2001-02-06,9.619871883976646
2001-02-07,12.24573463179615
2001-02-08,11.027453684539221
2001-02-09,7.575399114515765
2001-02-10,8.38775616519155
2001-02-11,9.860400521134892
2001-02-12,8.354463193851434
2001-02-13,9.508628577246359
2001-02-14,8.996756729844765
2001-02-15,10.433802161802959
2001-02-16,10.394159254284101
2001-02-17,7.6301877616518645
2001-02-18,6.674454080497668
2001-02-19,10.01872963269049
2001-02-20,14.548479337849415
2001-02-21,16.554196600807977
2001-02-22,11.97949781024938
2001-02-23,9.954809166284956
2001-02-24,9.99260742109712
2001-02-25,9.232850257629938
2001-02-26,9.306874273754783
2001-02-27,9.077789436184808
2001-02-28,8.581288114932445
2001-03-01,8.246214110518718
2001-03-02,10.439384479108732
2001-03-03,12.223065462356669
2001-03-04,10.599355943762461
2001-03-05,11.696622380922799
2001-03-06,12.589596108385036
2001-03-07,10.265360936467534
2001-03-08,7.5282546549016445
2001-03-09,9.632838672686123
2001-03-10,11.175141182028966
2001-03-11,10.492211739571378
2001-03-12,9.350546128606183
2001-03-13,10.329821252736739
2001-03-14,6.344149402056058
2001-03-15,6.473938676914578
2001-03-16,10.36442777592039
2001-03-17,12.538853559570349
2001-03-18,13.12070937509607
2001-03-19,10.802270862143818
2001-03-20,10.648744993325678
2001-03-21,9.36226705302552
2001-03-22,9.651735701947409
2001-03-23,11.14640819576497
2001-03-24,10.139466072352473
2001-03-25,11.701392680218557
2001-03-26,7.956896714160038
2001-03-27,9.244079366888961
2001-03-28,10.712571910445817
2001-03-29,9.029787529126846
2001-03-30,8.815922807607361
2001-03-31,13.372629965523572
2001-04-01,19.910025113115196
2001-04-02,22.87066893878299
2001-04-03,21.311545742525453
2001-04-04,13.786298977978307
2001-04-05,12.521860164745425
2001-04-06,11.778395086411034
2001-04-07,9.547883552083078
2001-04-08,6.811197558557577
2001-04-09,9.030344066746078
2001-04-10,9.352651950896476
2001-04-11,11.758576903603918
2001-04-12,11.679852336915594
2001-04-13,9.833981629577845
2001-04-14,8.573616653861063
2001-04-15,8.855288660306808
2001-04-16,6.20235364434026
2001-04-17,5.6393207465760256
2001-04-18,8.929440358373931
2001-04-19,9.40287043536216
2001-04-20,9.93513626749311
2001-04-21,10.872589088528777
2001-04-22,7.723370201596758
2001-04-23,7.417684854634789
2001-04-24,9.05682312097402
2001-04-25,10.285836928433902
2001-04-26,11.205529906119938
2001-04-27,11.632118393654151
2001-04-28,10.138175550448413
2001-04-29,8.865154379794713
2001-04-30,8.137114811902777
2001-05-01,10.590311100536987
2001-05-02,9.592297943311753
2001-05-03,6.143604489030878
2001-05-04,6.424312270968109
2001-05-05,9.909748652894503
2001-05-06,7.401365072019637
2001-05-07,6.4915877146688175
2001-05-08,8.750740949894883
2001-05-09,7.087812218213362
2001-05-10,7.5532137609834145
2001-05-11,8.295272475755283
2001-05-12,8.081677350403744
2001-05-13,8.1171477342536
2001-05-14,7.357277180638853
2001-05-15,5.9278811240754585
2001-05-16,7.683813385098109
2001-05-17,8.07926769022319
2001-05-18,8.268400523623
2001-05-19,7.999151005582135
2001-05-20,7.519493394540497
2001-05-21,7.006289552286297
2001-05-22,6.3427105574622935
2001-05-23,6.836893825468163
2001-05-24,8.9456563757251
2001-05-25,10.821069456510426
2001-05-26,9.415833114839085
2001-05-27,9.639536950400831
2001-05-28,9.717999549981648
2001-05-29,9.558835597053534
2001-05-30,9.285189009059483
2001-05-31,9.879477436972074
2001-06-01,8.42363507706414
2001-06-02,7.903202046988355
2001-06-03,8.86325400293752
2001-06-04,10.302736497370578
2001-06-05,8.98101041441155
2001-06-06,10.278344771974385
2001-06-07,11.732121134504805
2001-06-08,12.582784738600292
2001-06-09,12.985048402766425
2001-06-10,14.069308706510133
2001-06-11,13.443308391681771
2001-06-12,10.325304506158147
2001-06-13,8.483817094054434
2001-06-14,10.36533836013928
2001-06-15,10.01778529905079
2001-06-16,9.25458606477429
2001-06-17,9.494432333774885
2001-06-18,10.579904356352358
2001-06-19,13.289814744097544
2001-06-20,21.373409165353074
2001-06-21,28.13653739915095
2001-06-22,27.801874138540757
2001-06-23,22.18235781440161
2001-06-24,22.99456324961991
2001-06-25,25.970851181469637
2001-06-26,27.88445894774478
2001-06-27,24.79922796588285
2001-06-28,22.857507999177926
2001-06-29,22.168845403475718
2001-06-30,25.502845216226753
2001-07-01,26.680937745843618
2001-07-02,23.636338799709172
2001-07-03,23.027923289228134
2001-07-04,24.792523453927284
2001-07-05,21.730373050716587
2001-07-06,21.711672087143082
2001-07-07,22.269174832345158
2001-07-08,21.043555173698252
2001-07-09,21.206981601424765
2001-07-10,25.240678176896388
2001-07-11,25.90847906162118
2001-07-12,37.30231509857034
2001-07-13,47.24522590562552
2001-07-14,43.043660281373796
2001-07-15,43.843834056496924
2001-07-16,60.298971164723746
2001-07-17,60.57109166189812
2001-07-18,56.103424848687126
2001-07-19,65.46789306193119
2001-07-20,78.30384017011923
